pm25,pm1,pm10,battery,longitude,latitude,timestamp
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:58:38.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:58:41.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:58:45.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:58:48.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:58:52.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T12:58:56.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T12:58:58.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T12:59:02.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T12:59:06.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T12:59:08.000Z
49,37,54,18,77.6285911,13.0394329,2018-01-22T12:59:12.000Z
49,37,54,18,77.6285911,13.0394329,2018-01-22T12:59:15.000Z
49,37,54,18,77.6285911,13.0394329,2018-01-22T12:59:19.000Z
48,36,53,18,77.6285911,13.0394329,2018-01-22T12:59:22.000Z
48,36,53,18,77.6285911,13.0394329,2018-01-22T12:59:25.000Z
49,37,54,18,77.6285911,13.0394329,2018-01-22T12:59:29.000Z
50,38,56,18,77.6285911,13.0394329,2018-01-22T12:59:32.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T12:59:36.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T12:59:39.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T12:59:42.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:59:46.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:59:49.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:59:53.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:59:56.000Z
54,41,60,18,77.6285911,13.0394329,2018-01-22T12:59:59.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T13:00:03.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T13:00:06.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T13:00:10.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T13:00:13.000Z
50,38,56,18,77.6285911,13.0394329,2018-01-22T13:00:16.000Z
48,36,53,18,77.6285911,13.0394329,2018-01-22T13:00:20.000Z
48,36,53,18,77.6285911,13.0394329,2018-01-22T13:00:23.000Z
48,36,53,18,77.6285911,13.0394329,2018-01-22T13:00:27.000Z
48,36,53,18,77.6285911,13.0394329,2018-01-22T13:00:30.000Z
47,35,52,18,77.6285911,13.0394329,2018-01-22T13:00:33.000Z
48,36,53,18,77.6285911,13.0394329,2018-01-22T13:00:37.000Z
48,36,53,18,77.6285911,13.0394329,2018-01-22T13:00:41.000Z
48,36,53,18,77.6285911,13.0394329,2018-01-22T13:00:44.000Z
48,36,53,18,77.6285911,13.0394329,2018-01-22T13:00:47.000Z
48,36,53,18,77.6285911,13.0394329,2018-01-22T13:00:50.000Z
49,37,54,18,77.6285911,13.0394329,2018-01-22T13:00:54.000Z
49,37,54,18,77.6285911,13.0394329,2018-01-22T13:00:58.000Z
49,37,54,18,77.6285911,13.0394329,2018-01-22T13:01:01.000Z
50,38,56,18,77.6285911,13.0394329,2018-01-22T13:01:04.000Z
50,38,56,18,77.6285911,13.0394329,2018-01-22T13:01:07.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T13:01:11.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T13:01:15.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T13:01:18.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T13:01:21.000Z
53,40,59,18,77.6285911,13.0394329,2018-01-22T13:01:24.000Z
